state,telecom_circle,provider,year,month,wireless_subscribers,wireline_subscribers,vlr_proportion
Gujarat,Gujarat,Tata Teleservices,2012,11,3115069.21455301,67881.770742852,64.80069242796
Gujarat,Gujarat,Telenor,2012,11,4302085.58480178,,57.72936514788
Gujarat,Gujarat,Videocon,2012,11,928292.945411376,,34.84163777496
Gujarat,Gujarat,Vodafone,2012,11,15941305.0863847,207.98021412,90.867545931
Haryana,Haryana,Aircel,2012,11,,,50.7
Haryana,Haryana,Aircel,2012,11,575652.0,,
Haryana,Haryana,BSNL,2012,11,3050144.0,518982.0,
Haryana,Haryana,BSNL,2012,11,,,52.4
Haryana,Haryana,Bharti Airtel,2012,11,2267166.0,23928.0,94.33
Haryana,Haryana,Etisalat,2012,11,0.0,,
Haryana,Haryana,Idea Cellular,2012,11,3599268.0,,97.09
Haryana,Haryana,Loop Mobile,2012,11,0.0,,
Haryana,Haryana,MTNL,2012,11,0.0,,
Haryana,Haryana,HFCL Infotel,2012,11,0.0,0.0,
Haryana,Haryana,Reliance Communications,2012,11,2623991.0,5056.0,76.15
Haryana,Haryana,Sistema Shyam,2012,11,0.0,,
Haryana,Haryana,Sistema Shyam,2012,11,176141.0,0.0,
Haryana,Haryana,Tata Teleservices,2012,11,2712200.0,25943.0,70.07
Haryana,Haryana,Telenor,2012,11,459.0,,
Haryana,Haryana,Videocon,2012,11,868973.0,,39.91
Haryana,Haryana,Vodafone,2012,11,4513229.0,,94.98
Haryana,Punjab,Aircel,2012,11,,,0.37090760505
Haryana,Punjab,Aircel,2012,11,7447.86259429,,
Haryana,Punjab,BSNL,2012,11,32503.170375935,7658.626414885,
Haryana,Punjab,BSNL,2012,11,,,0.38839293705
Haryana,Punjab,Bharti Airtel,2012,11,49915.79982259,771.387277845,0.6791594371
Haryana,Punjab,Etisalat,2012,11,0.0,,0.0
Haryana,Punjab,HFCL Infotel,2012,11,,,0.3795774155
Haryana,Punjab,Idea Cellular,2012,11,40244.844832265,,0.69759189125
Haryana,Punjab,Loop Mobile,2012,11,0.0,,
Haryana,Punjab,MTNL,2012,11,0.0,,
Haryana,Punjab,HFCL Infotel,2012,11,11889.51577115,1346.232138455,
Haryana,Punjab,Reliance Communications,2012,11,23529.16614802,197.008692755,0.6065953093
Haryana,Punjab,Sistema Shyam,2012,11,0.0,,
Haryana,Punjab,Sistema Shyam,2012,11,8.43667269,0.0,0.18876873005
Haryana,Punjab,Tata Teleservices,2012,11,18720.765418015,114.856774575,0.5069289169
Haryana,Punjab,Telenor,2012,11,3.140074205,,
Haryana,Punjab,Videocon,2012,11,0.0,,
Haryana,Punjab,Vodafone,2012,11,32036.137158215,1.7485332,0.6825107924
Himachal Pradesh,Himachal Pradesh,Aircel,2012,11,,,61.58
Himachal Pradesh,Himachal Pradesh,Aircel,2012,11,734795.0,,
Himachal Pradesh,Himachal Pradesh,BSNL,2012,11,1571182.0,288385.0,
Himachal Pradesh,Himachal Pradesh,BSNL,2012,11,,,68.36
Himachal Pradesh,Himachal Pradesh,Bharti Airtel,2012,11,1915405.0,,94.72
Himachal Pradesh,Himachal Pradesh,Etisalat,2012,11,0.0,,
Himachal Pradesh,Himachal Pradesh,Idea Cellular,2012,11,465457.0,,99.36
Himachal Pradesh,Himachal Pradesh,Loop Mobile,2012,11,0.0,,
Himachal Pradesh,Himachal Pradesh,MTNL,2012,11,0.0,,
Himachal Pradesh,Himachal Pradesh,HFCL Infotel,2012,11,0.0,0.0,
Himachal Pradesh,Himachal Pradesh,Reliance Communications,2012,11,1541365.0,4462.0,79.62
Himachal Pradesh,Himachal Pradesh,Sistema Shyam,2012,11,0.0,,
Himachal Pradesh,Himachal Pradesh,Sistema Shyam,2012,11,69.0,0.0,233.33
Himachal Pradesh,Himachal Pradesh,Tata Teleservices,2012,11,207886.0,2224.0,60.01
Himachal Pradesh,Himachal Pradesh,Telenor,2012,11,151.0,,
Himachal Pradesh,Himachal Pradesh,Videocon,2012,11,44562.0,,6.8
Himachal Pradesh,Himachal Pradesh,Vodafone,2012,11,486105.0,,97.53
Jammu And Kashmir,Jammu and Kashmir,Aircel,2012,11,,,86.3113947936
Jammu And Kashmir,Jammu and Kashmir,Aircel,2012,11,1737962.68512108,,
Jammu And Kashmir,Jammu and Kashmir,BSNL,2012,11,1141692.19103892,195405.71125008,
Jammu And Kashmir,Jammu and Kashmir,BSNL,2012,11,,,65.193273606
Jammu And Kashmir,Jammu and Kashmir,Bharti Airtel,2012,11,2249992.51449552,,91.8574692324
Jammu And Kashmir,Jammu and Kashmir,Etisalat,2012,11,0.0,,
Jammu And Kashmir,Jammu and Kashmir,Idea Cellular,2012,11,193995.2281212,,87.54385578
Jammu And Kashmir,Jammu and Kashmir,Loop Mobile,2012,11,0.0,,
Jammu And Kashmir,Jammu and Kashmir,MTNL,2012,11,0.0,,
Jammu And Kashmir,Jammu and Kashmir,HFCL Infotel,2012,11,0.0,0.0,
Jammu And Kashmir,Jammu and Kashmir,Reliance Communications,2012,11,583562.45191128,,63.7456210188
Jammu And Kashmir,Jammu and Kashmir,Sistema Shyam,2012,11,0.0,,
Jammu And Kashmir,Jammu and Kashmir,Sistema Shyam,2012,11,18.58472916,0.0,
Jammu And Kashmir,Jammu and Kashmir,Tata Teleservices,2012,11,99171.04922868,363.86943408,71.1990755556
Jammu And Kashmir,Jammu and Kashmir,Telenor,2012,11,312.02782116,,
Jammu And Kashmir,Jammu and Kashmir,Videocon,2012,11,0.0,,
Jammu And Kashmir,Jammu and Kashmir,Vodafone,2012,11,662185.63769448,,81.5184909576
Jharkhand,Bihar,Aircel,2012,11,,,12.5491391347
Jharkhand,Bihar,Aircel,2012,11,1210701.7201362,,
Jharkhand,Bihar,BSNL,2012,11,1452576.93201582,130671.791486824,
Jharkhand,Bihar,BSNL,2012,11,,,8.59790491434
Jharkhand,Bihar,Bharti Airtel,2012,11,4458363.82267668,,23.74590699544
Jharkhand,Bihar,Etisalat,2012,11,0.0,,0.0
Jharkhand,Bihar,Idea Cellular,2012,11,1331553.65985296,,24.97555418582
Jharkhand,Bihar,Loop Mobile,2012,11,0.0,,
Jharkhand,Bihar,MTNL,2012,11,0.0,,
Jharkhand,Bihar,HFCL Infotel,2012,11,0.0,0.0,
Jharkhand,Bihar,Reliance Communications,2012,11,2295514.27851333,1186.092172482,19.9246159224
Jharkhand,Bihar,Sistema Shyam,2012,11,0.0,,
Jharkhand,Bihar,Sistema Shyam,2012,11,387790.297088908,0.0,8.2056691178
Jharkhand,Bihar,Tata Teleservices,2012,11,980240.810571358,2668.165958304,13.96407562774
Jharkhand,Bihar,Telenor,2012,11,1187145.67451712,,13.85338331706
Jharkhand,Bihar,Videocon,2012,11,4479.42905067,,0.32245151372
Jharkhand,Bihar,Vodafone,2012,11,1566736.7996456,,24.83117291102
Karnataka,Karnataka,Aircel,2012,11,,,41.49
Karnataka,Karnataka,Aircel,2012,11,1584102.0,,
Karnataka,Karnataka,BSNL,2012,11,7072101.0,1710975.0,
Karnataka,Karnataka,BSNL,2012,11,,,57.96
Karnataka,Karnataka,Bharti Airtel,2012,11,16044964.0,491545.0,96.34
Karnataka,Karnataka,Etisalat,2012,11,0.0,,0.0
Karnataka,Karnataka,Idea Cellular,2012,11,5858857.0,,95.98
Karnataka,Karnataka,Loop Mobile,2012,11,0.0,,
Karnataka,Karnataka,MTNL,2012,11,0.0,,
Karnataka,Karnataka,HFCL Infotel,2012,11,0.0,0.0,
Karnataka,Karnataka,Reliance Communications,2012,11,7362373.0,112679.0,71.9
Karnataka,Karnataka,Sistema Shyam,2012,11,0.0,,
Karnataka,Karnataka,Sistema Shyam,2012,11,2326517.0,0.0,55.88
Karnataka,Karnataka,Tata Teleservices,2012,11,6737492.0,136310.0,71.55
Karnataka,Karnataka,Telenor,2012,11,1062076.0,,0.11
Karnataka,Karnataka,Videocon,2012,11,8086.0,,0.06
Karnataka,Karnataka,Vodafone,2012,11,6745251.0,2760.0,88.06
Kerala,Kerala,Aircel,2012,11,,,61.49132305979
Kerala,Kerala,Aircel,2012,11,1709352.98524583,,
Kerala,Kerala,BSNL,2012,11,7557620.95297197,2983710.50245459,
Kerala,Kerala,BSNL,2012,11,,,65.56346391491
Kerala,Kerala,Bharti Airtel,2012,11,3387330.52443245,55775.354756537,93.48956713213
Kerala,Kerala,Etisalat,2012,11,0.0,,0.0
Kerala,Kerala,Idea Cellular,2012,11,7673792.74389662,,97.83118789678
Kerala,Kerala,Loop Mobile,2012,11,0.0,,
Kerala,Kerala,MTNL,2012,11,0.0,,
Kerala,Kerala,HFCL Infotel,2012,11,0.0,0.0,
Kerala,Kerala,Reliance Communications,2012,11,3415986.21955288,54607.608481907,65.42373359145
Kerala,Kerala,Sistema Shyam,2012,11,0.0,,
Kerala,Kerala,Sistema Shyam,2012,11,579012.51820607,0.0,49.54438040396
Kerala,Kerala,Tata Teleservices,2012,11,2096874.07781362,12436.996861679,65.11433073236
Kerala,Kerala,Telenor,2012,11,391064.254341241,,0.64874793035
Kerala,Kerala,Videocon,2012,11,49609.255196995,,8.94274070144
Kerala,Kerala,Vodafone,2012,11,6037979.82788779,,88.07002672936
Ladakh,Jammu and Kashmir,Aircel,2012,11,,,1.9286052064
Ladakh,Jammu and Kashmir,Aircel,2012,11,38834.31487892,,
Ladakh,Jammu and Kashmir,BSNL,2012,11,25510.80896108,4366.28874992,
Ladakh,Jammu and Kashmir,BSNL,2012,11,,,1.456726394
Ladakh,Jammu and Kashmir,Bharti Airtel,2012,11,50275.48550448,,2.0525307676
Ladakh,Jammu and Kashmir,Etisalat,2012,11,0.0,,
Ladakh,Jammu and Kashmir,Idea Cellular,2012,11,4334.7718788,,1.95614422
Ladakh,Jammu and Kashmir,Loop Mobile,2012,11,0.0,,
Ladakh,Jammu and Kashmir,MTNL,2012,11,0.0,,
Ladakh,Jammu and Kashmir,HFCL Infotel,2012,11,0.0,0.0,
Ladakh,Jammu and Kashmir,Reliance Communications,2012,11,13039.54808872,,1.4243789812
Ladakh,Jammu and Kashmir,Sistema Shyam,2012,11,0.0,,
Ladakh,Jammu and Kashmir,Sistema Shyam,2012,11,0.41527084,0.0,
Ladakh,Jammu and Kashmir,Tata Teleservices,2012,11,2215.95077132,8.13056592,1.5909244444
Ladakh,Jammu and Kashmir,Telenor,2012,11,6.97217884,,
Ladakh,Jammu and Kashmir,Videocon,2012,11,0.0,,
Ladakh,Jammu and Kashmir,Vodafone,2012,11,14796.36230552,,1.8215090424
Lakshadweep,Kerala,Aircel,2012,11,,,0.11867694021
Lakshadweep,Kerala,Aircel,2012,11,3299.014754172,,
Lakshadweep,Kerala,BSNL,2012,11,14586.047028027,5758.497545409,
Lakshadweep,Kerala,BSNL,2012,11,,,0.12653608509
Lakshadweep,Kerala,Bharti Airtel,2012,11,6537.475567548,107.645243463,0.18043286787
Lakshadweep,Kerala,Etisalat,2012,11,0.0,,0.0
Lakshadweep,Kerala,Idea Cellular,2012,11,14810.256103383,,0.18881210322
Lakshadweep,Kerala,Loop Mobile,2012,11,0.0,,
Lakshadweep,Kerala,MTNL,2012,11,0.0,,
Lakshadweep,Kerala,HFCL Infotel,2012,11,0.0,0.0,
Lakshadweep,Kerala,Reliance Communications,2012,11,6592.780447119,105.391518093,0.12626640855
Lakshadweep,Kerala,Sistema Shyam,2012,11,0.0,,
Lakshadweep,Kerala,Sistema Shyam,2012,11,1117.48179393,0.0,0.09561959604
Lakshadweep,Kerala,Tata Teleservices,2012,11,4046.922186381,24.003138321,0.12566926764
Lakshadweep,Kerala,Telenor,2012,11,754.745658759,,0.00125206965
Lakshadweep,Kerala,Videocon,2012,11,95.744803005,,0.01725929856
Lakshadweep,Kerala,Vodafone,2012,11,11653.172112213,,0.16997327064
Madhya Pradesh,Madhya Pradesh,Aircel,2012,11,,,33.912038922
Madhya Pradesh,Madhya Pradesh,Aircel,2012,11,623297.209096675,,
Madhya Pradesh,Madhya Pradesh,BSNL,2012,11,3681692.61251477,617349.286039675,
Madhya Pradesh,Madhya Pradesh,BSNL,2012,11,,,39.2533330105
Madhya Pradesh,Madhya Pradesh,Bharti Airtel,2012,11,7157658.84702557,178789.8324283,69.91768757675
Madhya Pradesh,Madhya Pradesh,Etisalat,2012,11,0.0,,0.0
Madhya Pradesh,Madhya Pradesh,Idea Cellular,2012,11,10820557.0583882,,77.56713091125
Madhya Pradesh,Madhya Pradesh,Loop Mobile,2012,11,0.0,,
Madhya Pradesh,Madhya Pradesh,MTNL,2012,11,0.0,,
Madhya Pradesh,Madhya Pradesh,HFCL Infotel,2012,11,0.0,0.0,
Madhya Pradesh,Madhya Pradesh,Reliance Communications,2012,11,9863341.67337215,21263.824928775,55.75807970225
Madhya Pradesh,Madhya Pradesh,Sistema Shyam,2012,11,0.0,,
Madhya Pradesh,Madhya Pradesh,Sistema Shyam,2012,11,2288.91466895,0.0,28.4523782055
Madhya Pradesh,Madhya Pradesh,Tata Teleservices,2012,11,3023734.695574,10762.4856509,55.41777564675
Madhya Pradesh,Madhya Pradesh,Telenor,2012,11,983.92259525,,
Madhya Pradesh,Madhya Pradesh,Videocon,2012,11,706514.866912075,,32.57301644275
Madhya Pradesh,Madhya Pradesh,Vodafone,2012,11,3275586.3291353,44.3874855,56.549656527
Maharashtra,Maharashtra,Aircel,2012,11,,,28.0
Maharashtra,Maharashtra,Aircel,2012,11,560410.499999999,,
Maharashtra,Maharashtra,BSNL,2012,11,3311332.5,1063591.0,
Maharashtra,Maharashtra,BSNL,2012,11,,,35.965
Maharashtra,Maharashtra,Bharti Airtel,2012,11,4924986.5,35142.0,44.095
Maharashtra,Maharashtra,Etisalat,2012,11,0.0,,0.0
Maharashtra,Maharashtra,Idea Cellular,2012,11,7681466.49999998,,49.105
Maharashtra,Maharashtra,Loop Mobile,2012,11,0.0,,
Maharashtra,Maharashtra,MTNL,2012,11,0.0,,
Maharashtra,Maharashtra,HFCL Infotel,2012,11,0.0,0.0,
Maharashtra,Maharashtra,Reliance Communications,2012,11,4528466.0,51168.0,38.685
Maharashtra,Maharashtra,Sistema Shyam,2012,11,0.0,,
Maharashtra,Maharashtra,Sistema Shyam,2012,11,352799.5,0.0,26.22
Maharashtra,Maharashtra,Tata Teleservices,2012,11,3355234.5,121799.5,38.05
Maharashtra,Maharashtra,Telenor,2012,11,2717572.5,,31.855
Maharashtra,Maharashtra,Videocon,2012,11,4341.5,,0.485
Maharashtra,Maharashtra,Vodafone,2012,11,6581277.5,1275.0,47.565
Maharashtra,Mumbai,Aircel,2012,11,,,56.35
Maharashtra,Mumbai,Aircel,2012,11,1457676.0,,
Maharashtra,Mumbai,BSNL,2012,11,0.0,0.0,
Maharashtra,Mumbai,Bharti Airtel,2012,11,3494074.0,331593.0,88.4
Maharashtra,Mumbai,Etisalat,2012,11,0.0,,0.0
Maharashtra,Mumbai,Idea Cellular,2012,11,2894630.0,,87.6
Maharashtra,Mumbai,Loop Mobile,2012,11,3001965.0,,45.97
Maharashtra,Mumbai,MTNL,2012,11,2710133.0,1871920.0,32.0
Maharashtra,Mumbai,HFCL Infotel,2012,11,0.0,0.0,
Maharashtra,Mumbai,Reliance Communications,2012,11,6326259.0,235063.0,86.07
Maharashtra,Mumbai,Sistema Shyam,2012,11,0.0,,
Maharashtra,Mumbai,Sistema Shyam,2012,11,480374.0,0.0,28.46
Maharashtra,Mumbai,Tata Teleservices,2012,11,3593865.0,540890.0,61.75
Maharashtra,Mumbai,Telenor,2012,11,1842309.0,,43.45
Maharashtra,Mumbai,Videocon,2012,11,465174.0,,35.54
Maharashtra,Mumbai,Vodafone,2012,11,6102494.0,6540.0,86.64
Manipur,North East,Aircel,2012,11,,,4.3798810536
Manipur,North East,Aircel,2012,11,150101.892846144,,
Manipur,North East,BSNL,2012,11,108609.5077077,13742.03278434,
Manipur,North East,BSNL,2012,11,,,3.22626281028
Manipur,North East,Bharti Airtel,2012,11,159168.995324712,,5.90784810492
Manipur,North East,Etisalat,2012,11,0.0,,
Manipur,North East,Idea Cellular,2012,11,16004.534588424,,5.1192199494
Manipur,North East,Loop Mobile,2012,11,0.0,,
Manipur,North East,MTNL,2012,11,0.0,,
Manipur,North East,HFCL Infotel,2012,11,0.0,0.0,
Manipur,North East,Reliance Communications,2012,11,55977.188349324,,4.70306885784
Manipur,North East,Sistema Shyam,2012,11,0.0,,
Manipur,North East,Sistema Shyam,2012,11,10.980898368,0.0,
Manipur,North East,Tata Teleservices,2012,11,4893.300443772,14.911560852,4.49904875748
Manipur,North East,Telenor,2012,11,5.677623588,,
Manipur,North East,Videocon,2012,11,0.0,,
Manipur,North East,Vodafone,2012,11,60986.162574768,,5.41121201964
Meghalaya,North East,Aircel,2012,11,,,4.5502655094
Meghalaya,North East,Aircel,2012,11,155941.099211376,,
Meghalaya,North East,BSNL,2012,11,112834.593192675,14276.620082235,
Meghalaya,North East,BSNL,2012,11,,,3.35176965087
Meghalaya,North East,Bharti Airtel,2012,11,165360.926638998,,6.13767294993
Meghalaya,North East,Etisalat,2012,11,0.0,,
Meghalaya,North East,Idea Cellular,2012,11,16627.136865246,,5.31836588385
Meghalaya,North East,Loop Mobile,2012,11,0.0,,
Meghalaya,North East,MTNL,2012,11,0.0,,
Meghalaya,North East,HFCL Infotel,2012,11,0.0,0.0,
Meghalaya,North East,Reliance Communications,2012,11,58154.791498221,,4.88602584186
Meghalaya,North East,Sistema Shyam,2012,11,0.0,,
Meghalaya,North East,Sistema Shyam,2012,11,11.408073072,0.0,
Meghalaya,North East,Tata Teleservices,2012,11,5083.657744113,15.491644683,4.67406902967
Meghalaya,North East,Telenor,2012,11,5.898492327,,
Meghalaya,North East,Videocon,2012,11,0.0,,
Meghalaya,North East,Vodafone,2012,11,63358.622921172,,5.62171691781
Mizoram,North East,Aircel,2012,11,,,1.6827655338
Mizoram,North East,Aircel,2012,11,57669.669278352,,
Mizoram,North East,BSNL,2012,11,41728.150599725,5279.736789845,
Mizoram,North East,BSNL,2012,11,,,1.23954139249
Mizoram,North East,Bharti Airtel,2012,11,61153.281585546,,2.26981578911
Mizoram,North East,Etisalat,2012,11,0.0,,
Mizoram,North East,Idea Cellular,2012,11,6148.997851842,,1.96682210895
Mizoram,North East,Loop Mobile,2012,11,0.0,,
Mizoram,North East,MTNL,2012,11,0.0,,
Mizoram,North East,HFCL Infotel,2012,11,0.0,0.0,
Mizoram,North East,Reliance Communications,2012,11,21506.630449667,,1.80693541222
Mizoram,North East,Sistema Shyam,2012,11,0.0,,
Mizoram,North East,Sistema Shyam,2012,11,4.218899344,0.0,
Mizoram,North East,Tata Teleservices,2012,11,1880.023049151,5.729073541,1.72855018009
Mizoram,North East,Telenor,2012,11,2.181362729,,
Mizoram,North East,Videocon,2012,11,0.0,,
Mizoram,North East,Vodafone,2012,11,23431.095768044,,2.07900647787
Nagaland,North East,Aircel,2012,11,,,3.0343937364
Nagaland,North East,Aircel,2012,11,103991.007495456,,
Nagaland,North East,BSNL,2012,11,75244.96804105,9520.51841041,
Nagaland,North East,BSNL,2012,11,,,2.23516381922
Nagaland,North East,Bharti Airtel,2012,11,110272.721229588,,4.09297354558
Nagaland,North East,Etisalat,2012,11,0.0,,
Nagaland,North East,Idea Cellular,2012,11,11087.985932676,,3.5466097731
Nagaland,North East,Loop Mobile,2012,11,0.0,,
Nagaland,North East,MTNL,2012,11,0.0,,
Nagaland,North East,HFCL Infotel,2012,11,0.0,0.0,
Nagaland,North East,Reliance Communications,2012,11,38781.151275526,,3.25829914316
Nagaland,North East,Sistema Shyam,2012,11,0.0,,
Nagaland,North East,Sistema Shyam,2012,11,7.607596832,0.0,
Nagaland,North East,Tata Teleservices,2012,11,3390.092113278,10.330770698,3.11695345202
Nagaland,North East,Telenor,2012,11,3.933473362,,
Nagaland,North East,Videocon,2012,11,0.0,,
Nagaland,North East,Vodafone,2012,11,42251.382505432,,3.74890268886
Odisha,Odisha,Aircel,2012,11,,,55.06
Odisha,Odisha,Aircel,2012,11,2843791.0,,
Odisha,Odisha,BSNL,2012,11,4474124.0,384032.0,
Odisha,Odisha,BSNL,2012,11,,,57.04
Odisha,Odisha,Bharti Airtel,2012,11,6696681.0,,95.61
Odisha,Odisha,Etisalat,2012,11,0.0,,
Odisha,Odisha,Idea Cellular,2012,11,946497.0,,80.87
Odisha,Odisha,Loop Mobile,2012,11,0.0,,
Odisha,Odisha,MTNL,2012,11,0.0,,
Odisha,Odisha,HFCL Infotel,2012,11,0.0,0.0,
Odisha,Odisha,Reliance Communications,2012,11,4071123.0,3554.0,75.9
Odisha,Odisha,Sistema Shyam,2012,11,0.0,,
Odisha,Odisha,Sistema Shyam,2012,11,801.0,0.0,70.29
Odisha,Odisha,Tata Teleservices,2012,11,2374691.0,7398.0,67.08
Odisha,Odisha,Telenor,2012,11,705643.0,,0.67
Odisha,Odisha,Videocon,2012,11,10673.0,,0.05
Odisha,Odisha,Vodafone,2012,11,2884090.0,210.0,89.3
Puducherry,Tamil Nadu,Aircel,2012,11,,,1.00880264451
Puducherry,Tamil Nadu,Aircel,2012,11,370830.853167258,,
Puducherry,Tamil Nadu,BSNL,2012,11,160431.688600932,41391.293227299,
Puducherry,Tamil Nadu,BSNL,2012,11,,,0.84115062909
Puducherry,Tamil Nadu,Bharti Airtel,2012,11,228570.534635226,8257.711921785,1.61734885464
Puducherry,Tamil Nadu,Etisalat,2012,11,0.0,,0.0
Puducherry,Tamil Nadu,Idea Cellular,2012,11,37301.842291329,,1.24905852462
Puducherry,Tamil Nadu,Loop Mobile,2012,11,0.0,,
Puducherry,Tamil Nadu,MTNL,2012,11,0.0,,
Puducherry,Tamil Nadu,HFCL Infotel,2012,11,0.0,0.0,
Puducherry,Tamil Nadu,Reliance Communications,2012,11,132754.466260965,2519.575146954,1.23069501786
Puducherry,Tamil Nadu,Sistema Shyam,2012,11,0.0,,
Puducherry,Tamil Nadu,Sistema Shyam,2012,11,22331.027411733,0.0,0.95762287104
Puducherry,Tamil Nadu,Tata Teleservices,2012,11,102504.703659639,1237.989410823,0.96697465689
Puducherry,Tamil Nadu,Telenor,2012,11,13663.095152826,,0.00595113645
Puducherry,Tamil Nadu,Videocon,2012,11,10074.746909193,,0.49105377336
Puducherry,Tamil Nadu,Vodafone,2012,11,204197.876346462,21.93418863,1.62993125742
Punjab,Punjab,Aircel,2012,11,,,48.68687953122
Punjab,Punjab,Aircel,2012,11,977637.513915076,,
Punjab,Punjab,BSNL,2012,11,4266501.73501441,1005303.25223679,
Punjab,Punjab,BSNL,2012,11,,,50.98207715202
Punjab,Punjab,Bharti Airtel,2012,11,6552156.1153736,101255.512038618,89.14930092124
Punjab,Punjab,Etisalat,2012,11,0.0,,0.0
Punjab,Punjab,HFCL Infotel,2012,11,,,49.8249150182
Punjab,Punjab,Idea Cellular,2012,11,5282706.21961767,,91.5688217465
Punjab,Punjab,Loop Mobile,2012,11,0.0,,
Punjab,Punjab,MTNL,2012,11,0.0,,
Punjab,Punjab,HFCL Infotel,2012,11,1560667.43888006,176712.046487102,
Punjab,Punjab,Reliance Communications,2012,11,3088536.50375889,25860.182860022,79.62423079492
Punjab,Punjab,Sistema Shyam,2012,11,0.0,,
Punjab,Punjab,Sistema Shyam,2012,11,1107.432852036,0.0,24.77857098122
Punjab,Punjab,Tata Teleservices,2012,11,2457365.76502997,15076.57937163,66.54160435636
Punjab,Punjab,Telenor,2012,11,412.179239402,,
Punjab,Punjab,Videocon,2012,11,0.0,,
Punjab,Punjab,Vodafone,2012,11,4205197.00656285,229.51976208,89.58921379856
Rajasthan,Rajasthan,Aircel,2012,11,,,82.01
Rajasthan,Rajasthan,Aircel,2012,11,2697852.0,,
Rajasthan,Rajasthan,BSNL,2012,11,5912368.0,972823.0,
Rajasthan,Rajasthan,BSNL,2012,11,,,46.88
Rajasthan,Rajasthan,Bharti Airtel,2012,11,14385762.0,39346.0,94.75
Rajasthan,Rajasthan,Etisalat,2012,11,0.0,,0.0
Rajasthan,Rajasthan,Idea Cellular,2012,11,4424989.0,,109.23
Rajasthan,Rajasthan,Loop Mobile,2012,11,0.0,,
Rajasthan,Rajasthan,MTNL,2012,11,0.0,,
Rajasthan,Rajasthan,HFCL Infotel,2012,11,0.0,0.0,
Rajasthan,Rajasthan,Reliance Communications,2012,11,6469653.0,24953.0,77.28
Rajasthan,Rajasthan,Sistema Shyam,2012,11,0.0,,
Rajasthan,Rajasthan,Sistema Shyam,2012,11,2292118.0,48692.0,49.39
Rajasthan,Rajasthan,Tata Teleservices,2012,11,3173196.0,6759.0,64.49
Rajasthan,Rajasthan,Telenor,2012,11,1050.0,,
Rajasthan,Rajasthan,Videocon,2012,11,6687.0,,1.3
Rajasthan,Rajasthan,Vodafone,2012,11,9104803.0,240.0,98.16
Sikkim,North East,Aircel,2012,11,,,0.9364312152
Sikkim,North East,Aircel,2012,11,32092.218076608,,
Sikkim,North East,BSNL,2012,11,23221.0263339,2938.08628638,
Sikkim,North East,BSNL,2012,11,,,0.68978430396
Sikkim,North East,Bharti Airtel,2012,11,34030.790765784,,1.26311498244
Sikkim,North East,Etisalat,2012,11,0.0,,
Sikkim,North East,Idea Cellular,2012,11,3421.815704568,,1.0945040058
Sikkim,North East,Loop Mobile,2012,11,0.0,,
Sikkim,North East,MTNL,2012,11,0.0,,
Sikkim,North East,HFCL Infotel,2012,11,0.0,0.0,
Sikkim,North East,Reliance Communications,2012,11,11968.084490868,,1.00552970088
Sikkim,North East,Sistema Shyam,2012,11,0.0,,
Sikkim,North East,Sistema Shyam,2012,11,2.347747776,0.0,
Sikkim,North East,Tata Teleservices,2012,11,1046.201763204,3.188134764,0.96190961436
Sikkim,North East,Telenor,2012,11,1.213892316,,
Sikkim,North East,Videocon,2012,11,0.0,,
Sikkim,North East,Vodafone,2012,11,13039.017642576,,1.15693275348
Sikkim,West Bengal,Aircel,2012,11,,,0.39321078044
Sikkim,West Bengal,Aircel,2012,11,19889.86786071,,
Sikkim,West Bengal,BSNL,2012,11,23985.983338998,3895.274899588,
Sikkim,West Bengal,BSNL,2012,11,,,0.31386717126
Sikkim,West Bengal,Bharti Airtel,2012,11,60115.661573822,,0.61205091018
